parcelid,fips,tax_value,tax_amount,tax_rate
14107418,6059.0,188253.0,2484.84,0.01319947092476614
14459027,6059.0,1025000.0,16474.64,0.01607281951219512
10952568,6037.0,93776.0,1084.14,0.01156095376215663
14664973,6059.0,600000.0,6758.0,0.011263333333333334
14642118,6059.0,806000.0,11111.6,0.013786104218362284
14506829,6059.0,589000.0,6087.64,0.010335551782682513
17293546,6111.0,606945.0,7102.82,0.011702576015948726
12157416,6037.0,1228864.0,13898.05,0.011309672998802145
11024108,6037.0,228848.0,2963.28,0.012948682094665456
12733504,6037.0,145901.0,1915.81,0.013130890124125263
12128219,6037.0,271250.0,3284.95,0.012110414746543778
14723465,6059.0,651000.0,7395.2,0.011359754224270354
14012275,6059.0,114087.0,1522.1,0.013341572659461638
11002186,6037.0,546465.0,6727.77,0.012311438060992013
12779144,6037.0,514000.0,6263.34,0.012185486381322958
14727696,6059.0,517767.0,5470.9,0.010566335822870133
14603359,6059.0,432225.0,4884.42,0.011300642026722194
11642043,6037.0,916817.0,11029.98,0.012030732414429488
11913692,6037.0,323760.0,4612.21,0.014245768470471955
14059032,6059.0,76883.0,1086.54,0.014132382971528166
14619084,6059.0,60445.0,637.58,0.010548101579948715
12864188,6037.0,231615.0,3157.44,0.013632277702221359
12515761,6037.0,604000.0,7114.12,0.011778344370860927
12584699,6037.0,375000.0,5067.58,0.013513546666666666
14684736,6059.0,720827.0,9626.24,0.013354438721080093
14698571,6059.0,311496.0,3889.32,0.012485938824254566
14602398,6059.0,706000.0,10170.94,0.01440643059490085
11548509,6037.0,274580.0,3287.99,0.011974615776822782
14700078,6059.0,190985.0,2241.7,0.011737571013430374
12725183,6037.0,385000.0,4886.91,0.012693272727272727
12513186,6037.0,352263.0,4255.6,0.012080746487709468
12524228,6037.0,129868.0,1670.29,0.012861443927680414
14142789,6059.0,481609.0,5487.58,0.01139426381151515
14683826,6059.0,370000.0,4807.42,0.012993027027027027
14683964,6059.0,289346.0,3778.92,0.013060211649720405
14728040,6059.0,285844.0,3351.98,0.011726606120821147
14601872,6059.0,536000.0,7351.72,0.01371589552238806
14602199,6059.0,477167.0,6781.7,0.014212424580911924
11548291,6037.0,395952.0,4842.63,0.012230346102557885
14127202,6059.0,53469.0,931.86,0.017428042417101497
14684336,6059.0,512701.0,6500.14,0.012678227660956387
14684560,6059.0,321875.0,4013.96,0.012470555339805825
11005833,6037.0,418047.0,5110.08,0.012223697335467064
14141106,6059.0,653325.0,7347.72,0.011246653656296637
12130635,6037.0,857213.0,10051.81,0.011726152076555068
11917940,6037.0,112512.0,1694.3,0.01505883816837315
14613429,6059.0,222817.0,2766.4,0.012415569727624014
17219739,6111.0,758538.0,7989.1,0.010532234377183477
10785952,6037.0,469552.0,5808.3,0.012369875966879069
10923412,6037.0,316589.0,3863.37,0.0122031087624649
12762975,6037.0,454922.0,5726.82,0.012588575623953116
14008489,6059.0,679000.0,8177.8,0.012043888070692194
12072188,6037.0,96231.0,1084.74,0.011272251145680706
14694028,6059.0,579501.0,6571.56,0.011340032200116998
11916544,6037.0,261515.0,3677.8,0.014063438043706862
14611203,6059.0,594936.0,5917.9,0.00994712036252639
12572044,6037.0,333958.0,4121.83,0.01234236041657933
14008952,6059.0,498687.0,6102.98,0.012238097243361066
14693057,6059.0,279736.0,3372.66,0.01205658192009609
11942328,6037.0,70852.0,864.72,0.012204595494834302
11554032,6037.0,500578.0,6107.11,0.012200116665135104
12856505,6037.0,579897.0,6739.73,0.01162228809598946
12578530,6037.0,296970.0,4178.96,0.014071993804087956
11506009,6037.0,1031631.0,11531.52,0.011177950255469252
11183897,6037.0,338000.0,5127.56,0.015170295857988167
14056826,6059.0,502808.0,5740.94,0.011417757871792016
14134296,6059.0,394909.0,4548.4,0.011517590128358684
11227973,6037.0,116667.0,1501.12,0.01286670609512544
11502142,6037.0,854983.0,9523.24,0.011138513865187962
14475075,6059.0,92858.0,903.38,0.009728617889681018
12743515,6037.0,435124.0,5527.23,0.012702654875391841
14134873,6059.0,654244.0,10164.8,0.015536711074155819
12558588,6037.0,299000.0,3643.49,0.012185585284280936
14470024,6059.0,324397.0,3230.54,0.009958600110358604
12561298,6037.0,221860.0,2727.59,0.012294194537095467
12771795,6037.0,78025.0,1296.29,0.016613777635373278
12562812,6037.0,153049.0,2463.29,0.016094780103104233
14046112,6059.0,625496.0,7152.16,0.011434381674702955
14471420,6059.0,518490.0,5151.52,0.009935620744855253
17298038,6111.0,602135.0,7676.04,0.012748038230629343
14724231,6059.0,166843.0,2066.08,0.012383378385667963
17233518,6111.0,217168.0,2812.7,0.012951724010904
11682619,6037.0,503370.0,6291.19,0.012498142519419114
14039932,6059.0,55676.0,869.02,0.015608520727063726
17260077,6111.0,455000.0,5331.78,0.011718197802197801
14149905,6059.0,670000.0,7923.56,0.01182620895522388
14116405,6059.0,421232.0,5060.08,0.012012572644053632
14731257,6059.0,325000.0,3964.06,0.012197107692307693
10985622,6037.0,294421.0,3629.93,0.012329045822139045
14149815,6059.0,647729.0,7472.86,0.011537016252167187
14636316,6059.0,602123.0,9623.82,0.015983146300672785
14503917,6059.0,435784.0,4436.82,0.010181236575918344
12508371,6037.0,134618.0,1959.17,0.014553551530998826
12546487,6037.0,165100.0,2064.48,0.012504421562689279
14634489,6059.0,218384.0,2192.82,0.010041120228588175
11063936,6037.0,162319.0,2221.16,0.01368391870329413
11633068,6037.0,505081.0,6539.34,0.012947111453410444
14013460,6059.0,73350.0,1074.6,0.014650306748466256
11583586,6037.0,901949.0,10690.08,0.01185220006896177
12611519,6037.0,529714.0,6745.21,0.012733682704251728
14730411,6059.0,281011.0,2910.26,0.010356391742671996
17246026,6111.0,405688.0,4801.54,0.011835548500325373
11630420,6037.0,864670.0,10029.06,0.011598713960239166
14078145,6059.0,167725.0,2148.9,0.012812043523624982
14502499,6059.0,769174.0,10862.42,0.01412218821749045
10909712,6037.0,503557.0,6064.55,0.012043423088150896
17283560,6111.0,303469.0,3221.52,0.010615647726785932
14641781,6059.0,185368.0,1924.76,0.010383453454749472
14670652,6059.0,434324.0,4364.96,0.010050008749228687
14500775,6059.0,317646.0,2980.72,0.009383779427412905
10910037,6037.0,435000.0,5265.61,0.012104850574712642
12691966,6037.0,396000.0,4949.32,0.012498282828282827
14113725,6059.0,766109.0,8761.72,0.011436649354073637
10990459,6037.0,854038.0,10480.33,0.012271503141546394
14671551,6059.0,264300.0,2570.84,0.009726976920166478
14169483,6059.0,542211.0,6446.1,0.011888545234235381
12622445,6037.0,72431.0,1111.56,0.015346467672681587
14501328,6059.0,650146.0,9570.3,0.014720232070950216
11927709,6037.0,681501.0,7918.63,0.011619396009690374
17246991,6111.0,418000.0,4985.3,0.011926555023923445
11629232,6037.0,571613.0,6742.3,0.011795218093360368
14462414,6059.0,432624.0,4396.56,0.0101625429934539
14709725,6059.0,215536.0,2277.92,0.010568628906539975
12544040,6037.0,704303.0,8358.95,0.01186840039017298
12817349,6037.0,267058.0,3380.57,0.012658561061642041
17289303,6111.0,445000.0,4821.54,0.010834921348314607
14531302,6059.0,91046.0,968.64,0.01063901763943501
14679523,6059.0,609000.0,9356.46,0.015363645320197043
11542286,6037.0,623800.0,7277.77,0.011666832318050657
14680221,6059.0,110351.0,1524.2,0.013812289875035116
12154025,6037.0,68889.0,880.08,0.012775334233331883
12556419,6037.0,273102.0,3346.33,0.012253040988348675
14729040,6059.0,132877.0,1710.98,0.012876419545895829
14626525,6059.0,148268.0,1961.7,0.013230771306013436
14626484,6059.0,299000.0,4084.22,0.013659598662207357
14478267,6059.0,817000.0,7805.68,0.009554075887392901
14702038,6059.0,198000.0,2388.08,0.0120610101010101
12851766,6037.0,610991.0,7447.83,0.012189754022563344
12557181,6037.0,844942.0,10063.81,0.011910651855393624
14625918,6059.0,844688.0,12632.14,0.014954799878771807
14599771,6059.0,275994.0,3652.36,0.01323347609005993
17260143,6111.0,545000.0,6301.48,0.01156234862385321
14701640,6059.0,397729.0,5381.6,0.01353082123757634
14012656,6059.0,52237.0,842.66,0.01613147768822865
14477786,6059.0,878794.0,8911.5,0.010140601779256572
14478688,6059.0,873000.0,8437.88,0.009665383734249713
12714945,6037.0,652581.0,7601.02,0.011647626884631947
14036408,6059.0,529783.0,6041.36,0.011403461417221768
14146052,6059.0,189154.0,2327.06,0.012302462543747422
12097438,6037.0,150109.0,1870.24,0.012459212971907082
11582418,6037.0,1070528.0,12667.08,0.011832553655766126
14676925,6059.0,906092.0,9306.16,0.010270656842793005
11634378,6037.0,272597.0,3519.04,0.012909313015183586
11893196,6037.0,315525.0,5517.08,0.017485397353616986
11062584,6037.0,145659.0,1801.55,0.012368271098936557
12549549,6037.0,270000.0,3234.76,0.011980592592592593
14035364,6059.0,382000.0,4462.54,0.011682041884816753
12706100,6037.0,376201.0,4802.06,0.012764612534256954
12525376,6037.0,354792.0,4217.48,0.011887190241042638
12849839,6037.0,393000.0,4972.55,0.012652798982188296
14121313,6059.0,70963.0,1050.32,0.014800952609106154
11966072,6037.0,190866.0,2274.71,0.011917837645258977
14629928,6059.0,248867.0,2695.76,0.010832131218683072
10993183,6037.0,241277.0,2973.33,0.01232330474931303
12850067,6037.0,490000.0,6104.51,0.012458183673469389
11962930,6037.0,619945.0,7505.87,0.012107315971578124
12795590,6037.0,435000.0,5250.32,0.012069701149425287
12195960,6037.0,274414.0,3326.48,0.012122122049166588
12608633,6037.0,746000.0,8549.5,0.011460455764075067
11267227,6037.0,279574.0,4038.35,0.014444655082375328
13875855,6059.0,317985.0,3790.94,0.011921757315596648
13896113,6059.0,489414.0,6525.42,0.013333129007343476
12320986,6037.0,73135.0,1233.92,0.016871812401722842
11104001,6037.0,244850.0,3486.2,0.014238104962221767
14202700,6059.0,1136777.0,13040.84,0.011471766230316061
12121610,6037.0,618177.0,7124.85,0.011525582478804615
12227065,6037.0,36812.0,604.2,0.016413126154514835
11300568,6037.0,247635.0,3672.65,0.014830900316998808
12322831,6037.0,210423.0,2697.64,0.012820081454974028
12043034,6037.0,78031.0,897.79,0.01150555548435878
14230331,6059.0,721842.0,7805.88,0.010813834606465128
14437779,6059.0,1311462.0,14315.1,0.010915375359713052
13981564,6059.0,1088613.0,11995.22,0.011018810174047159
14438083,6059.0,973402.0,10823.34,0.011119085434383738
13861771,6059.0,864747.0,9755.62,0.011281473078252946
11105547,6037.0,104359.0,1742.64,0.016698511867687504
14245472,6059.0,681505.0,7769.74,0.01140085545960778
14384363,6059.0,312402.0,3093.94,0.009903713804649139
11440871,6037.0,413148.0,5249.51,0.012706124681712123
11317363,6037.0,148896.0,2642.17,0.017745070384698046
11134999,6037.0,919260.0,13216.3,0.014377107673563518
13086246,6037.0,197292.0,2737.47,0.013875220485371934
14262841,6059.0,416252.0,4991.88,0.0119924468831381
14231952,6059.0,497056.0,5410.38,0.010884849996781047
13943854,6059.0,200628.0,2715.96,0.013537292900293079
17199036,6111.0,450222.0,5080.5,0.011284433013046897
12210908,6037.0,262949.0,3300.04,0.012550114280716031
13865602,6059.0,125870.0,1715.38,0.013628187812822755
11448510,6037.0,571000.0,6640.2,0.01162907180385289
12912938,6037.0,159153.0,2154.55,0.013537602181548574
17072018,6111.0,581991.0,6163.76,0.010590816696478125
13898398,6059.0,281909.0,2802.12,0.00993980326984949
12319621,6037.0,405000.0,5029.91,0.012419530864197531
17198638,6111.0,612000.0,6763.28,0.01105111111111111
14201761,6059.0,727421.0,8545.0,0.011746980084435286
11852584,6037.0,472143.0,7142.79,0.015128446254630482
14392147,6059.0,454012.0,4474.18,0.009854761548152914
14264829,6059.0,66703.0,1010.22,0.015145045949957274
14264746,6059.0,106126.0,1450.46,0.01366733882366244
12979054,6037.0,317000.0,3971.8,0.012529337539432178
14391611,6059.0,714518.0,7111.46,0.00995280734705074
14201237,6059.0,445730.0,5482.74,0.012300585556278464
13091715,6037.0,263856.0,3753.31,0.014224842338245103
12434482,6037.0,459958.0,5501.51,0.011960896429674014
10833848,6037.0,217102.0,2610.14,0.012022643734281581
12980415,6037.0,324675.0,4520.11,0.013921952721952721
14264831,6059.0,583000.0,6775.82,0.011622332761578045
11137480,6037.0,507826.0,6396.43,0.01259571191707396
13085880,6037.0,82141.0,1309.48,0.015941856076746082
14382153,6059.0,504513.0,5217.12,0.010340903009436823
14371691,6059.0,232057.0,2373.72,0.010229038555182562
14208548,6059.0,509714.0,5539.66,0.010868173132384043
12127630,6037.0,202094.0,2568.5,0.01270943224440112
13018171,6037.0,215327.0,2748.26,0.012763192725482639
13018915,6037.0,291783.0,3679.26,0.012609576294712167
17095439,6111.0,491000.0,5172.4,0.010534419551934826
14313902,6059.0,842343.0,9114.66,0.010820603958245037
12332974,6037.0,132000.0,1725.56,0.013072424242424241
14209955,6059.0,206896.0,2482.42,0.011998395329054211
13905296,6059.0,480000.0,5556.24,0.011575499999999999
14741613,6059.0,305482.0,3098.32,0.010142397915425459
11270155,6037.0,277000.0,4074.81,0.014710505415162455
12903303,6037.0,130685.0,1810.64,0.013854994834908369
14366911,6059.0,1102562.0,11445.32,0.010380658865442488
17098007,6111.0,398574.0,5862.18,0.014707883605052012
14315069,6059.0,1433995.0,14879.74,0.010376423906638448
17190797,6111.0,297899.0,3160.9,0.010610643204576048
10852765,6037.0,201312.0,2521.62,0.012525929899856937
12488232,6037.0,403446.0,5077.64,0.012585674414915505
14211081,6059.0,579212.0,9799.52,0.01691871024771586
14226199,6059.0,223093.0,2651.36,0.01188455038929953
11165158,6037.0,504000.0,6741.84,0.013376666666666667
14304309,6059.0,98086.0,1094.18,0.01115531268478682
14742398,6059.0,440619.0,5058.42,0.011480258454583211
14373480,6059.0,549514.0,5696.92,0.010367197196067799
12907212,6037.0,442171.0,5379.41,0.01216590414115806
12484604,6037.0,390739.0,4879.89,0.012488873647114826
14381013,6059.0,240212.0,2493.8,0.01038166286446972
14262082,6059.0,130820.0,1726.24,0.013195535850787341
11106694,6037.0,373124.0,5211.62,0.013967528221181162
17137682,6111.0,523360.0,5579.56,0.010661036380311833
14379490,6059.0,291284.0,3020.04,0.01036802570687027
10732128,6037.0,209928.0,2631.59,0.012535678899432186
14378226,6059.0,544900.0,5633.26,0.010338153789686182
12252496,6037.0,381733.0,4982.31,0.013051818941511476
10797073,6037.0,173467.0,2251.39,0.012978779825557597
10796857,6037.0,149481.0,1953.97,0.013071694730433969
12412570,6037.0,380468.0,4414.73,0.011603419998528127
17156940,6111.0,453000.0,5326.56,0.01175841059602649
14307987,6059.0,527874.0,5577.68,0.010566309384436439
17089960,6111.0,381849.0,4112.74,0.010770592564076375
10805003,6037.0,270457.0,3252.19,0.012024795069086769
14308019,6059.0,646626.0,6726.76,0.010402860386065516
11435514,6037.0,263442.0,3447.64,0.01308690337911191
12330090,6037.0,505831.0,6147.0,0.01215228010936459
17136627,6111.0,290150.0,3095.84,0.010669791487161814
14377761,6059.0,287679.0,2910.78,0.010118152524167562
11348398,6037.0,674400.0,11204.65,0.016614249703440095
11099825,6037.0,578692.0,6992.29,0.012082921485004113
14294038,6059.0,1351265.0,14529.56,0.010752561488679126
14413701,6059.0,888000.0,8933.82,0.010060608108108108
11885499,6037.0,350819.0,4274.55,0.012184488297384121
11322642,6037.0,210929.0,2728.52,0.012935727187821494
10822857,6037.0,354000.0,4327.66,0.01222502824858757
13892174,6059.0,640880.0,7073.66,0.011037417301210835
14429156,6059.0,822352.0,9434.12,0.011472118995272099
12921253,6037.0,447300.0,5349.64,0.011959847976749385
14750574,6059.0,600000.0,6470.36,0.010783933333333332
12457622,6037.0,242090.0,3067.17,0.012669544384319881
13976303,6059.0,685293.0,7637.98,0.011145568391914116
17055855,6111.0,600000.0,7317.92,0.012196533333333334
10873747,6037.0,352080.0,4246.39,0.012060866848443536
13977730,6059.0,546578.0,6217.24,0.011374844944362927
11092049,6037.0,362057.0,4456.03,0.01230753721099164
12049723,6037.0,687900.0,7626.96,0.011087309201918884
13840792,6059.0,59880.0,934.04,0.015598530394121577
17056319,6111.0,511637.0,6429.24,0.012566018485762366
14411555,6059.0,436416.0,4434.94,0.010162184704502126
14411477,6059.0,621320.0,6306.04,0.010149423807377841
14411156,6059.0,527086.0,5281.62,0.010020414125968059
12950325,6037.0,130218.0,1949.26,0.014969205486184706
14237595,6059.0,54850.0,840.24,0.015318869644484959
12046531,6037.0,409145.0,4479.9,0.010949418910166321
17147549,6111.0,379156.0,4537.1,0.011966314656763972
14752617,6059.0,113635.0,1559.46,0.013723412680952172
14752618,6059.0,128467.0,1718.68,0.013378377326472946
12293151,6037.0,206729.0,3056.14,0.014783315354884898
17206021,6111.0,384200.0,4296.78,0.011183706402915147
14276032,6059.0,139421.0,1810.54,0.012986135517604951
13974604,6059.0,269481.0,3352.86,0.012441916127667629
10722688,6037.0,69119.0,966.05,0.01397662003211852
11278094,6037.0,134617.0,2382.62,0.017699250466137264
14425835,6059.0,568508.0,5901.46,0.010380610299239413
17205303,6111.0,1155800.0,14489.0,0.012535905866066793
11467727,6037.0,548336.0,6633.62,0.012097728400105045
17053266,6111.0,481116.0,5780.78,0.01201535596405025
14420571,6059.0,827428.0,8320.86,0.010056294928380475
11467255,6037.0,89211.0,1257.98,0.014101175863962964
11144212,6037.0,257000.0,3832.71,0.014913268482490272
11088012,6037.0,326900.0,4001.42,0.012240501682471703
13850469,6059.0,555000.0,6306.48,0.011363027027027026
17204903,6111.0,757500.0,13271.66,0.017520343234323433
13965906,6059.0,270051.0,3547.28,0.013135592906525065
14756014,6059.0,222639.0,2783.04,0.012500235807742578
10827235,6037.0,364080.0,4481.83,0.012310014282575258
14281339,6059.0,896331.0,9771.86,0.010902066312556411
12294032,6037.0,230830.0,3397.59,0.014719013992981849
12438966,6037.0,112827.0,1511.16,0.013393602595123509
11462056,6037.0,867000.0,10404.1,0.01200011534025375
17146016,6111.0,714000.0,8595.84,0.012038991596638656
10762552,6037.0,342000.0,4263.88,0.012467485380116959
11096018,6037.0,436159.0,5351.59,0.012269814448400699
11096377,6037.0,182000.0,2175.44,0.011952967032967034
14748792,6059.0,789076.0,8551.64,0.010837536561750705
11175612,6037.0,315734.0,4637.51,0.014688028530345164
11993373,6037.0,360964.0,4352.99,0.012059346638445939
11281956,6037.0,219000.0,3358.36,0.015334977168949772
12476706,6037.0,330453.0,3994.45,0.012087800685725352
17065126,6111.0,223455.0,2528.2,0.011314134836991787
14399028,6059.0,672563.0,6753.74,0.010041795341105591
14182406,6059.0,582353.0,7064.74,0.012131370491780757
12915397,6037.0,306867.0,3889.05,0.012673405742552964
11170404,6037.0,309650.0,4394.15,0.014190699176489584
13860258,6059.0,530519.0,6042.48,0.011389752299163648
14397443,6059.0,114295.0,1175.3,0.010283039503040377
14234481,6059.0,380734.0,4208.22,0.01105291358271129
17264885,6111.0,299267.0,3136.76,0.010481476407355306
13949730,6059.0,544000.0,6561.14,0.012060919117647059
12969593,6037.0,150916.0,2036.8,0.013496249569296827
14293715,6059.0,1511399.0,16515.32,0.010927174094994108
17144233,6111.0,552738.0,5894.94,0.01066498051518079
13837449,6059.0,546000.0,6440.8,0.011796336996336997
17267402,6111.0,528700.0,5657.84,0.010701418573860413
14286291,6059.0,94497.0,1393.0,0.014741208715620601
12953826,6037.0,87197.0,1271.68,0.014583987981237887
10816244,6037.0,319236.0,4017.07,0.012583386585472816
13959476,6059.0,236161.0,3064.36,0.012975724188159773
17058213,6111.0,754000.0,9302.44,0.012337453580901858
11141101,6037.0,221000.0,3271.11,0.014801402714932127
10814271,6037.0,1046055.0,12906.88,0.012338624642107728
13978330,6059.0,568674.0,6299.96,0.011078333104731358
17267647,6111.0,507940.0,5591.84,0.011008859314092215
11093776,6037.0,165036.0,2121.21,0.012853013887879008
11738772,6037.0,130599.0,1714.02,0.013124296510693037
13858831,6059.0,1084956.0,12075.7,0.01113012877941594
12918567,6037.0,104523.0,1482.81,0.014186447002095232
10876303,6037.0,343473.0,4150.43,0.012083715459439317
14236936,6059.0,251768.0,2875.36,0.01142067300054018
13835826,6059.0,403740.0,4773.98,0.011824391935403971
11276005,6037.0,209176.0,3396.56,0.016237809308907333
17172785,6111.0,52713.0,612.76,0.011624456965075029
11170637,6037.0,550000.0,7711.61,0.01402110909090909
13835151,6059.0,569191.0,6621.6,0.011633353303196994
14287246,6059.0,439219.0,5093.62,0.011596993754823903
13865827,6059.0,873115.0,9770.52,0.011190415924591836
14439359,6059.0,503979.0,5120.14,0.010159431246143193
12263855,6037.0,319803.0,5580.19,0.01744883568947133
10730321,6037.0,556000.0,6863.42,0.012344280575539568
14736632,6059.0,343000.0,3476.84,0.010136559766763848
14452746,6059.0,691756.0,9439.14,0.013645187031265358
11788828,6037.0,197411.0,2525.52,0.012793208078577182
12360713,6037.0,119044.0,2028.0,0.01703571788582373
10851588,6037.0,536000.0,6556.74,0.012232723880597015
10887323,6037.0,172234.0,2172.62,0.012614350244434896
11770199,6037.0,80605.0,1074.83,0.013334532597233422
11114380,6037.0,462747.0,6789.07,0.014671235037720396
14739036,6059.0,319000.0,3172.0,0.009943573667711599
11488403,6037.0,666608.0,8131.54,0.012198383457744282
11400121,6037.0,137932.0,1998.9,0.014491923556535105
12025915,6037.0,846708.0,10275.39,0.012135694950325258
14254349,6059.0,761437.0,8552.66,0.01123226215694798
13036842,6037.0,63648.0,1018.43,0.016000974107591753
11996199,6037.0,1027062.0,12404.21,0.012077372154748203
13926304,6059.0,559774.0,6608.06,0.011804871251612259
14452382,6059.0,733033.0,10493.26,0.014314853492271153
12052985,6037.0,436000.0,4731.29,0.01085158256880734
14320785,6059.0,1363280.0,14062.96,0.010315533125990258
12900209,6037.0,399500.0,4760.91,0.011917171464330413
11793735,6037.0,220305.0,2645.79,0.012009668414243889
17185232,6111.0,222636.0,2589.84,0.01163262006144559
14217968,6059.0,578955.0,6255.26,0.010804397578395557
13033826,6037.0,385795.0,4592.33,0.011903549812724373
12892505,6037.0,83217.0,1237.31,0.014868476393044689
14448231,6059.0,394807.0,3944.56,0.009991109580123959
11312364,6037.0,167666.0,2951.09,0.017601004377751008
13909004,6059.0,386162.0,4579.6,0.011859271497454436
10730265,6037.0,98282.0,1327.04,0.01350237072912639
11391424,6037.0,108931.0,1453.58,0.013344043477063462
10846831,6037.0,330185.0,4115.13,0.012463104017444767
11151091,6037.0,562500.0,9708.54,0.01725962666666667
14319654,6059.0,1065874.0,10805.94,0.010138102627515072
13993517,6059.0,510000.0,6053.88,0.01187035294117647
13915090,6059.0,421637.0,5064.6,0.012011754186658192
14448667,6059.0,215310.0,2199.02,0.010213273884167014
13868238,6059.0,130258.0,1681.54,0.012909303075434905
14339177,6059.0,373624.0,4133.2,0.011062458514442326
14339251,6059.0,802538.0,8565.98,0.010673612962875278
11308384,6037.0,247900.0,3821.44,0.015415248083904801
17181003,6111.0,49603.0,617.18,0.012442392597221942
13908497,6059.0,132701.0,1807.54,0.013621148295792798
12497368,6037.0,397049.0,4852.84,0.01222226979541568
12128014,6037.0,1160760.0,13337.77,0.011490549295289294
13049330,6037.0,704578.0,8165.98,0.011589887847761354
13908244,6059.0,58131.0,906.84,0.01559993807090881
10839886,6037.0,71187.0,983.88,0.0138210628345063
13913849,6059.0,266569.0,3158.14,0.011847364097100563
13919177,6059.0,248657.0,3189.98,0.012828836509730272
12889899,6037.0,139461.0,1899.09,0.013617355389678834
14247242,6059.0,742429.0,8348.62,0.011245007940153201
12052891,6037.0,405315.0,4488.11,0.011073140643696877
12896015,6037.0,122919.0,1583.61,0.012883362214141018
11122416,6037.0,441000.0,6069.18,0.01376231292517007
17127694,6111.0,141332.0,1514.36,0.010714912404834007
13875601,6059.0,465922.0,5393.48,0.011575929018161837
10809068,6037.0,576386.0,6942.62,0.01204508784044026
12272626,6037.0,330000.0,4430.22,0.013424909090909092
17279378,6111.0,440979.0,4944.94,0.011213549851580233
14219437,6059.0,185380.0,2187.7,0.011801165174236702
13911083,6059.0,156122.0,1985.2,0.012715696698735604
13870098,6059.0,46420.0,773.36,0.016660060318828093
12384350,6037.0,700284.0,8492.68,0.01212747970823266
14363955,6059.0,556000.0,5675.5,0.01020773381294964
14216398,6059.0,495435.0,5464.44,0.011029580066002603
14333719,6059.0,889241.0,10355.02,0.011644784709656887
14322448,6059.0,235410.0,2489.14,0.010573637483539356
12350409,6037.0,246670.0,3176.66,0.01287817732192808
11178524,6037.0,353677.0,4994.69,0.01412217927657156
10845225,6037.0,239610.0,2914.6,0.012163933057885731
13038740,6037.0,680217.0,7895.52,0.011607354711805204
14450582,6059.0,1190000.0,11991.36,0.010076773109243698
12389194,6037.0,269105.0,3657.9,0.013592835510302671
11291346,6037.0,123000.0,2142.32,0.017417235772357726
17111959,6111.0,217779.0,3683.44,0.016913660178437775
12495113,6037.0,411253.0,4930.87,0.011989869982711373
17265599,6111.0,363000.0,3806.6,0.010486501377410468
14345617,6059.0,677171.0,7059.28,0.010424663785070535
12495087,6037.0,677000.0,8802.85,0.013002732644017726
12663789,6037.0,269302.0,3623.39,0.013454745972922592
10797763,6037.0,482243.0,5915.69,0.01226703135141412
12538827,6037.0,279000.0,3322.72,0.011909390681003584
10719918,6037.0,63740.0,896.54,0.014065578914339504
14617874,6059.0,682161.0,9304.68,0.013640005805081205
12739526,6037.0,513000.0,6420.42,0.012515438596491228
11401612,6037.0,184922.0,2487.14,0.013449670671958987
17068528,6111.0,280923.0,3020.94,0.010753622878867164
11847041,6037.0,719404.0,9141.89,0.012707588503817048
14642292,6059.0,915000.0,13044.48,0.014256262295081966
12600520,6037.0,271348.0,3196.35,0.011779522974188127
10901131,6037.0,722199.0,8725.15,0.012081365385440855
12125298,6037.0,84943.0,1358.67,0.01599507905301202
14450888,6059.0,845066.0,8571.7,0.010143231416244413
11093985,6037.0,173361.0,2450.77,0.014136801241340324
17226793,6111.0,245689.0,2878.46,0.011715868435298284
11213232,6037.0,224000.0,3629.7,0.016204017857142858
11058522,6037.0,401401.0,4925.35,0.012270397931245812
11081667,6037.0,776454.0,9630.7,0.012403439224989505
14671587,6059.0,384779.0,3864.84,0.010044311150036775
14651296,6059.0,506836.0,5074.28,0.010011680306844817
17127435,6111.0,705197.0,7514.26,0.010655547315147399
14747068,6059.0,650000.0,7414.88,0.011407507692307693
12446406,6037.0,271000.0,3283.89,0.012117675276752768
14664292,6059.0,582502.0,6395.18,0.01097881208991557
12221089,6037.0,303559.0,3971.33,0.013082563850849422
11857104,6037.0,246204.0,3565.57,0.01448217738135855
12345996,6037.0,310761.0,3816.17,0.012280080190242662
14642282,6059.0,586967.0,9257.36,0.01577151696773413
14345652,6059.0,621362.0,6480.2,0.010429025270293324
14081634,6059.0,776897.0,8698.06,0.011195898555406958
12719144,6037.0,410160.0,5388.56,0.013137702360054614
11455134,6037.0,538082.0,6428.88,0.011947770042484231
12894976,6037.0,104788.0,1442.72,0.013767988700996298
11182996,6037.0,346231.0,5163.27,0.014912789438265206
11071151,6037.0,336000.0,4047.45,0.012045982142857143
14164902,6059.0,1500000.0,16914.86,0.011276573333333333
14402749,6059.0,416215.0,5103.66,0.012262076090482082
14217533,6059.0,279205.0,3157.38,0.011308465106283914
11988613,6037.0,842779.0,10185.83,0.01208600356677136
11183212,6037.0,211036.0,3337.26,0.015813700032221992
14346833,6059.0,641000.0,6587.66,0.010277160686427457
11787085,6037.0,270000.0,3396.93,0.012581222222222221
12243914,6037.0,54012.0,849.49,0.01572780122935644
14170556,6059.0,456885.0,5594.62,0.012245138273307287
14199807,6059.0,787917.0,9324.48,0.011834342957443487
14406696,6059.0,698985.0,7091.94,0.010146054636365587
14471616,6059.0,302873.0,2987.8,0.009864860849266854
11488336,6037.0,569965.0,7125.22,0.012501153579605765
14222055,6059.0,742103.0,8136.72,0.01096440790564113
12114300,6037.0,473199.0,5460.61,0.01153977502065727
14714735,6059.0,370738.0,3722.44,0.010040621678921502
