parcelid,tax_value,value_pred_mean,value_pred_median,value_pred_lm,value_pred_glm,value_pred_lars,value_pred_lm2
12329321,70154.0,401186.33897808794,348476.0,277504.0,278488.44116289646,278015.12070397194,279648.0
11120025,324879.0,401186.33897808794,348476.0,180224.0,176367.73293540196,176826.36440628255,192256.0
12867146,1147232.0,401186.33897808794,348476.0,568320.0,564148.2934590788,567386.3022677843,505792.0
11871266,357258.0,401186.33897808794,348476.0,270336.0,269073.29081821744,269669.60735955177,287872.0
12404707,72347.0,401186.33897808794,348476.0,326656.0,324672.5301229985,325266.3514948117,327552.0
11479735,395568.0,401186.33897808794,348476.0,439296.0,439957.1341350907,439877.56348286883,487072.0
12083202,137834.0,401186.33897808794,348476.0,264192.0,261177.8200609049,261844.09215384873,278256.0
11113952,604750.0,401186.33897808794,348476.0,508928.0,511933.05341878335,514112.18467190315,521536.0
17092942,253105.0,401186.33897808794,348476.0,441344.0,437981.7259954528,437960.0418489924,374656.0
12784977,517883.0,401186.33897808794,348476.0,479232.0,481289.0479854488,482024.8202422216,461536.0
11361390,16084.0,401186.33897808794,348476.0,63488.0,56982.551636399294,42569.20959079079,94016.0
14184465,393392.0,401186.33897808794,348476.0,485376.0,488106.4170674719,488019.4817796559,524032.0
11972680,318937.0,401186.33897808794,348476.0,297984.0,294596.538081504,295857.2863532996,437328.0
14602673,369647.0,401186.33897808794,348476.0,329728.0,333187.1150229342,333343.69620107196,407584.0
11582676,587726.0,401186.33897808794,348476.0,307200.0,305421.9734606582,305816.968501745,297280.0
12006058,799001.0,401186.33897808794,348476.0,335872.0,332772.82079018885,333923.2019838189,438624.0
13028620,386000.0,401186.33897808794,348476.0,172032.0,168538.52970738342,165851.1150807785,191432.0
12031928,1073233.0,401186.33897808794,348476.0,491520.0,494519.9250619613,494414.0841664859,538688.0
11318178,172946.0,401186.33897808794,348476.0,498688.0,505960.46471132827,504575.81199978065,345216.0
17294924,308990.0,401186.33897808794,348476.0,408576.0,402894.149573751,402664.48560798593,383008.0
11348988,718000.0,401186.33897808794,348476.0,757760.0,762845.4062918662,762315.0941619705,698304.0
10728913,426493.0,401186.33897808794,348476.0,289792.0,285547.72675919195,284930.11491513747,291504.0
11593873,724150.0,401186.33897808794,348476.0,336896.0,340958.7468560756,341323.7364929961,335040.0
11895341,474273.0,401186.33897808794,348476.0,354304.0,360086.33766580746,360307.6637199849,360448.0
11056370,288953.0,401186.33897808794,348476.0,353280.0,358818.30219130486,358892.03810319153,356480.0
11082573,426000.0,401186.33897808794,348476.0,504832.0,511138.71599333244,510350.8125531195,517248.0
17083837,182796.0,401186.33897808794,348476.0,317440.0,315246.95539912826,313237.8636164554,219144.0
14711027,703060.0,401186.33897808794,348476.0,413696.0,420708.2148602525,422022.1792027466,412384.0
14055842,942000.0,401186.33897808794,348476.0,566272.0,561200.1477674601,562264.9660790431,559968.0
14447074,65323.0,401186.33897808794,348476.0,523264.0,524262.3170638236,523925.3476799335,428768.0
14157342,594539.0,401186.33897808794,348476.0,460800.0,458988.20891687565,461114.3238596556,549248.0
17218180,645000.0,401186.33897808794,348476.0,408576.0,404081.70133448485,404662.80740741605,378144.0
12106189,512487.0,401186.33897808794,348476.0,308224.0,306875.25851720606,307034.37096773786,330048.0
11326611,269133.0,401186.33897808794,348476.0,410624.0,407467.14448288555,407444.4340341678,384928.0
12095970,51730.0,401186.33897808794,348476.0,223232.0,218011.78567532616,217841.1281419719,290856.0
11202204,40128.0,401186.33897808794,348476.0,100352.0,104037.86513975542,104694.0353310752,156640.0
12435173,101174.0,401186.33897808794,348476.0,290816.0,285494.74880957167,283915.62987743,242656.0
12866239,227003.0,401186.33897808794,348476.0,216064.0,218259.24901710878,219484.15848428544,214880.0
12126559,155499.0,401186.33897808794,348476.0,358400.0,355580.96769865556,356630.3573444898,358704.0
12610772,67213.0,401186.33897808794,348476.0,425984.0,429028.25556844356,429251.33946724015,390592.0
14381058,251480.0,401186.33897808794,348476.0,519168.0,522033.4541289239,522000.39928001293,470816.0
12206096,150876.0,401186.33897808794,348476.0,394240.0,392492.1236997049,393099.0302451258,413000.0
11270112,222638.0,401186.33897808794,348476.0,291840.0,299534.85641282727,300801.69255636114,225120.0
10919695,330201.0,401186.33897808794,348476.0,326656.0,332017.30716386304,333034.82631219586,338592.0
13066112,228979.0,401186.33897808794,348476.0,207872.0,209203.66607413467,210052.64805299175,217216.0
10757873,399675.0,401186.33897808794,348476.0,393216.0,394465.18002942693,394899.88854082563,406768.0
11490180,146533.0,401186.33897808794,348476.0,485376.0,487145.66984453186,486868.35902915813,480384.0
10958342,215960.0,401186.33897808794,348476.0,368640.0,365061.01427781675,365731.8217679616,425672.0
12803384,230974.0,401186.33897808794,348476.0,336896.0,335812.56621438387,336628.1823526963,325152.0
11740375,554786.0,401186.33897808794,348476.0,345088.0,348227.58143749484,347558.5980889513,444736.0
14467007,450261.0,401186.33897808794,348476.0,600064.0,603911.9137151447,603323.7537905683,626240.0
14480726,688000.0,401186.33897808794,348476.0,490496.0,489999.7237404346,490175.6770646322,411968.0
11616208,853071.0,401186.33897808794,348476.0,423936.0,420057.03864291176,419629.2302517529,512064.0
10798492,195802.0,401186.33897808794,348476.0,266240.0,264335.8725870744,264908.0835005832,277840.0
11007963,569542.0,401186.33897808794,348476.0,628736.0,629596.1794356921,627784.4054622666,667328.0
14718945,1077407.0,401186.33897808794,348476.0,312320.0,311072.8409455004,311204.971654568,287520.0
12107631,602800.0,401186.33897808794,348476.0,600064.0,593945.140247441,596970.6635673505,658144.0
12091538,447034.0,401186.33897808794,348476.0,327680.0,328160.9197641361,329398.70100571617,398688.0
14701317,207651.0,401186.33897808794,348476.0,324608.0,325161.04604744335,325463.349045528,334112.0
11624801,967389.0,401186.33897808794,348476.0,845824.0,852253.368389019,848650.5440671849,776928.0
11407812,171887.0,401186.33897808794,348476.0,267264.0,261867.83337966306,260317.97183971351,277048.0
14723208,354981.0,401186.33897808794,348476.0,327680.0,325630.2900422183,326710.4089248187,299424.0
12172264,364079.0,401186.33897808794,348476.0,199680.0,201080.94852119836,200126.00609692483,214080.0
11209346,198304.0,401186.33897808794,348476.0,331776.0,336427.0639089012,337816.3852663003,257216.0
14170189,674000.0,401186.33897808794,348476.0,446464.0,447607.57083406684,448000.8847395072,407616.0
10910873,741132.0,401186.33897808794,348476.0,412672.0,415399.1361907721,414969.1769622859,469824.0
11188587,178029.0,401186.33897808794,348476.0,324608.0,327790.6813934916,329118.1789335657,259648.0
11291203,152500.0,401186.33897808794,348476.0,87040.0,89028.51652960223,89749.87740592955,127152.0
17169695,251212.0,401186.33897808794,348476.0,381952.0,376794.6238443049,375894.53387342294,271248.0
12122711,343670.0,401186.33897808794,348476.0,279552.0,277906.4446191953,279116.3768659264,325568.0
11158896,589906.0,401186.33897808794,348476.0,586752.0,589362.6232866491,589133.8644343726,616384.0
11240533,361805.0,401186.33897808794,348476.0,748544.0,750115.684676427,747131.857909888,508864.0
12809117,152287.0,401186.33897808794,348476.0,141312.0,141455.9802896147,143108.98853446177,146576.0
11749593,700000.0,401186.33897808794,348476.0,321536.0,323854.49908886745,325476.6296991755,391776.0
11149079,547797.0,401186.33897808794,348476.0,623616.0,625447.9575084264,623257.109515564,591104.0
14196286,318366.0,401186.33897808794,348476.0,548864.0,552908.7306091564,554288.9371080378,541120.0
14719562,198052.0,401186.33897808794,348476.0,323584.0,319448.6612005103,319281.6370569042,303408.0
14434786,293256.0,401186.33897808794,348476.0,464896.0,468747.30118250963,468753.8998863164,367552.0
11494474,751672.0,401186.33897808794,348476.0,602112.0,608151.1656692091,606798.0668540744,668544.0
11155724,228848.0,401186.33897808794,348476.0,221184.0,219269.426863996,218691.59935169126,236224.0
11390712,404000.0,401186.33897808794,348476.0,306176.0,301043.00084714533,300736.6594266902,302264.0
10738679,243724.0,401186.33897808794,348476.0,422912.0,424028.27689358406,425255.7500051051,430720.0
12091061,411253.0,401186.33897808794,348476.0,230400.0,225036.33764041623,225040.9011635526,299480.0
12169492,1218299.0,401186.33897808794,348476.0,428032.0,430089.9609568282,431736.9592770406,505600.0
12016736,648964.0,401186.33897808794,348476.0,502784.0,499737.6689020501,502780.95720805915,567648.0
14738858,347999.0,401186.33897808794,348476.0,379904.0,380911.2917839949,381187.1697138843,313408.0
14413231,721121.0,401186.33897808794,348476.0,683008.0,684994.8270071188,684841.7941749865,747456.0
10772719,260961.0,401186.33897808794,348476.0,461824.0,464019.30981797306,463400.8299242223,475008.0
17095515,272141.0,401186.33897808794,348476.0,531456.0,534193.7789890657,536890.8915417369,473632.0
12426226,408000.0,401186.33897808794,348476.0,291840.0,285555.6045780724,283741.3558308052,279408.0
10905913,1065600.0,401186.33897808794,348476.0,424960.0,421293.4712094746,422266.3426703426,465824.0
11086838,305480.0,401186.33897808794,348476.0,382976.0,382552.22870392504,382444.8399054444,375456.0
14090302,604000.0,401186.33897808794,348476.0,387072.0,383330.1380671847,383360.0410440563,351680.0
14210840,275156.0,401186.33897808794,348476.0,366592.0,361467.80595189857,362956.02590610145,352576.0
10988553,391239.0,401186.33897808794,348476.0,209920.0,211157.98214481297,211280.20584196638,348032.0
10887661,636853.0,401186.33897808794,348476.0,387072.0,390329.49866277014,391077.1901302402,411968.0
12213103,160370.0,401186.33897808794,348476.0,292864.0,292690.5112716928,291792.29300094035,277600.0
14168013,949258.0,401186.33897808794,348476.0,631808.0,629398.688438405,629367.1411328993,716992.0
14729078,212141.0,401186.33897808794,348476.0,254976.0,258996.19557339564,258540.52395339316,274816.0
10994606,336442.0,401186.33897808794,348476.0,257024.0,259110.993154269,259768.78501576424,312752.0
12911987,241620.0,401186.33897808794,348476.0,221184.0,225056.6039106737,225389.86968337215,226464.0
10976437,361296.0,401186.33897808794,348476.0,513024.0,509588.11688249145,510438.7801058016,582144.0
14713658,481605.0,401186.33897808794,348476.0,438272.0,439832.1788667785,439908.0350976451,446592.0
14659884,477394.0,401186.33897808794,348476.0,528384.0,525582.9831839448,524627.4247641055,620160.0
11973305,243762.0,401186.33897808794,348476.0,247808.0,248727.0913192301,249934.11044146313,387824.0
12805631,68182.0,401186.33897808794,348476.0,348160.0,347857.8277193024,348563.9661068312,341696.0
11852849,135513.0,401186.33897808794,348476.0,343040.0,342967.5091060181,343643.82396609714,342992.0
11130508,175068.0,401186.33897808794,348476.0,329728.0,331458.3186714215,332319.68053963815,352448.0
14711329,148307.0,401186.33897808794,348476.0,282624.0,284371.34879709623,284691.3089335931,277664.0
14271288,359309.0,401186.33897808794,348476.0,381952.0,378849.2331628429,378719.6867091788,322112.0
12278595,232681.0,401186.33897808794,348476.0,347136.0,344813.53099403746,345840.2218095781,340640.0
14021188,672903.0,401186.33897808794,348476.0,553984.0,553727.7191393811,554286.1521217986,509920.0
10805190,163318.0,401186.33897808794,348476.0,239616.0,242160.2869158075,242691.0528062866,254432.0
17230762,354376.0,401186.33897808794,348476.0,350208.0,349112.1274125577,348608.54477625433,378432.0
11132686,759045.0,401186.33897808794,348476.0,688128.0,688876.7212772788,688110.9434689293,679936.0
10820962,78240.0,401186.33897808794,348476.0,370688.0,368179.35908236937,368857.0745557959,395456.0
14153047,251559.0,401186.33897808794,348476.0,456704.0,459093.5102695707,459475.2197237308,423520.0
11205024,197000.0,401186.33897808794,348476.0,171008.0,171241.18285599793,171924.70193405013,143488.0
11032835,69532.0,401186.33897808794,348476.0,218112.0,213634.26082026417,211654.15490843583,259992.0
11495242,779862.0,401186.33897808794,348476.0,571392.0,574052.5127032197,574006.120001149,653312.0
12713398,343939.0,401186.33897808794,348476.0,556032.0,552711.8922844548,552825.543747281,552800.0
14347837,424000.0,401186.33897808794,348476.0,355328.0,356329.36618201423,356451.5981772497,308160.0
10864211,1114089.0,401186.33897808794,348476.0,618496.0,621113.2668057338,621453.289050181,633440.0
14732305,431697.0,401186.33897808794,348476.0,517120.0,518209.2024245345,518019.85770685674,533792.0
12903280,316000.0,401186.33897808794,348476.0,209920.0,212926.5722042601,212714.93288060254,219968.0
14036992,161458.0,401186.33897808794,348476.0,599040.0,602487.278769487,603533.7891074183,606272.0
11261903,311000.0,401186.33897808794,348476.0,431104.0,438428.9216493259,439362.1052728086,329344.0
12325071,180146.0,401186.33897808794,348476.0,256000.0,259349.12782850838,259538.4101005065,285472.0
11263076,396335.0,401186.33897808794,348476.0,560128.0,566850.7672874405,567391.1627720252,407552.0
11179455,431695.0,401186.33897808794,348476.0,522240.0,523152.2421085176,521884.68239462405,512000.0
10996679,290361.0,401186.33897808794,348476.0,196608.0,192771.91207481106,191781.8031031149,233680.0
12448668,350000.0,401186.33897808794,348476.0,282624.0,283519.7756855347,282777.6024336287,266824.0
17143394,574718.0,401186.33897808794,348476.0,412672.0,408722.38497664395,408179.86629096454,379360.0
11154709,215500.0,401186.33897808794,348476.0,151552.0,153496.39477176097,154214.38971320074,179616.0
17129558,543904.0,401186.33897808794,348476.0,537600.0,538587.7842816552,538898.6010085965,563392.0
13046564,123376.0,401186.33897808794,348476.0,438272.0,437453.3491926772,438651.5552970096,391552.0
14618333,112040.0,401186.33897808794,348476.0,246784.0,244831.2338522953,246006.0340405255,173824.0
11740891,378901.0,401186.33897808794,348476.0,405504.0,406124.61784170114,408352.0256268301,454760.0
11047847,76791.0,401186.33897808794,348476.0,291840.0,285218.59684265265,285444.2165935158,314432.0
11555505,125874.0,401186.33897808794,348476.0,385024.0,382274.62885110814,382725.4841733397,389856.0
12497382,507000.0,401186.33897808794,348476.0,495616.0,493862.0043259257,493823.9242944732,453440.0
10905312,367613.0,401186.33897808794,348476.0,348160.0,352024.8524866236,352202.1115967514,375264.0
12901934,459000.0,401186.33897808794,348476.0,394240.0,395362.1244513044,396235.34893187485,418432.0
10851364,356219.0,401186.33897808794,348476.0,589824.0,597339.8926035563,595925.3606307119,610496.0
12908499,399973.0,401186.33897808794,348476.0,470016.0,471884.4063120999,472959.99944539275,434336.0
13957141,245698.0,401186.33897808794,348476.0,278528.0,275995.41304529586,273615.5924632004,252784.0
14713536,363976.0,401186.33897808794,348476.0,368640.0,368129.4634972671,369489.53922472085,357552.0
12130755,824240.0,401186.33897808794,348476.0,453632.0,449689.3326018213,450660.72636181756,430672.0
10863930,1268000.0,401186.33897808794,348476.0,676864.0,673791.0886236479,671887.4775551184,660928.0
12775067,289183.0,401186.33897808794,348476.0,241664.0,240456.32200069254,239260.93252142455,255440.0
14733695,409864.0,401186.33897808794,348476.0,446464.0,443984.8873620791,443931.08639260393,463680.0
12253229,49691.0,401186.33897808794,348476.0,281600.0,274162.9615132854,271360.40920219995,275872.0
14035915,119064.0,401186.33897808794,348476.0,329728.0,330865.84104689927,330166.71696092625,309312.0
14405135,309552.0,401186.33897808794,348476.0,420864.0,419465.8881707392,419467.3357765741,322016.0
17066964,362433.0,401186.33897808794,348476.0,491520.0,488447.55895596993,487669.6411848471,509184.0
12100009,1272886.0,401186.33897808794,348476.0,751616.0,751951.1059933703,747998.3633975645,684544.0
12519839,88390.0,401186.33897808794,348476.0,423936.0,418662.25517899997,419141.1266774576,377744.0
11666407,191119.0,401186.33897808794,348476.0,653312.0,658830.8161228796,657189.0282623502,660384.0
14192271,559402.0,401186.33897808794,348476.0,337920.0,336291.8680663837,336759.077204136,309120.0
11902075,243240.0,401186.33897808794,348476.0,267264.0,262452.1019794042,262925.4499897306,281392.0
10803953,104723.0,401186.33897808794,348476.0,273408.0,274784.15467331314,275790.2868312628,288312.0
14719130,723798.0,401186.33897808794,348476.0,433152.0,429886.73654940666,429479.0881503889,502016.0
11207763,143556.0,401186.33897808794,348476.0,86016.0,88440.23566034785,88678.16123256442,136416.0
11504267,77197.0,401186.33897808794,348476.0,372736.0,373083.11877828266,373069.54508619313,342544.0
17139939,275910.0,401186.33897808794,348476.0,435200.0,433992.6303396699,433535.46489933133,410000.0
17139362,296424.0,401186.33897808794,348476.0,331776.0,335637.6934837076,335580.3817136978,287744.0
12703998,792433.0,401186.33897808794,348476.0,662528.0,659200.7361064184,657761.0398145193,649824.0
12222610,156244.0,401186.33897808794,348476.0,262144.0,256837.63102804817,255432.71641821295,270216.0
14596204,575000.0,401186.33897808794,348476.0,582656.0,583677.6625238789,583084.6434626081,675712.0
14606567,275869.0,401186.33897808794,348476.0,361472.0,366892.8870870472,366788.4272740125,352992.0
12883228,600000.0,401186.33897808794,348476.0,510976.0,515903.17754791875,516955.6679862276,433248.0
14474849,431721.0,401186.33897808794,348476.0,584704.0,589611.9202501745,588895.6756627953,498720.0
14652136,478934.0,401186.33897808794,348476.0,497664.0,504650.3453375221,504376.1643601316,451616.0
12855222,67677.0,401186.33897808794,348476.0,278528.0,280155.2268595587,280524.34602781537,261920.0
13010810,46754.0,401186.33897808794,348476.0,221184.0,221581.31191176997,221094.18389825206,247344.0
14488541,146079.0,401186.33897808794,348476.0,389120.0,388328.90898467076,389299.2254266103,361504.0
10786551,538081.0,401186.33897808794,348476.0,318464.0,317879.4287283622,318790.6392991999,341520.0
10843056,346659.0,401186.33897808794,348476.0,327680.0,322481.90534497565,322999.869767837,359904.0
10778563,172272.0,401186.33897808794,348476.0,231424.0,227707.46266101504,225164.79773625382,262640.0
10876932,441551.0,401186.33897808794,348476.0,219136.0,216169.4180743579,215391.39947010268,258928.0
12015536,604903.0,401186.33897808794,348476.0,398336.0,398581.879894115,398880.60436214006,420320.0
14612138,152927.0,401186.33897808794,348476.0,277504.0,275745.0142310447,277014.56677767786,241272.0
11999221,413000.0,401186.33897808794,348476.0,215040.0,219181.07771002216,220323.11659822307,230408.0
12868144,450420.0,401186.33897808794,348476.0,365568.0,369492.6371114198,370860.3018332229,310080.0
11529075,101023.0,401186.33897808794,348476.0,338944.0,333664.2411428046,334224.43826300383,343216.0
14239208,120058.0,401186.33897808794,348476.0,335872.0,337228.805345185,337146.5688033381,326896.0
11284259,201927.0,401186.33897808794,348476.0,262144.0,261608.6941660451,263144.00409272604,210688.0
10980914,435516.0,401186.33897808794,348476.0,360448.0,358268.4517686883,359224.2206071074,388768.0
11276609,148543.0,401186.33897808794,348476.0,301056.0,308929.392173033,309310.4593483199,192000.0
12644243,175262.0,401186.33897808794,348476.0,364544.0,364234.2827517211,364692.1021149291,362896.0
10793786,313793.0,401186.33897808794,348476.0,300032.0,300095.64880195237,300267.27697259537,310624.0
10948495,280769.0,401186.33897808794,348476.0,263168.0,262844.55013677577,263406.57459297456,285088.0
11511082,1196603.0,401186.33897808794,348476.0,770048.0,776036.2654556963,773447.3252507729,928256.0
10959706,585000.0,401186.33897808794,348476.0,357376.0,361701.74242110207,362011.41718728567,367264.0
14604936,339532.0,401186.33897808794,348476.0,291840.0,293717.10399081843,294887.9822817984,307584.0
10833275,402500.0,401186.33897808794,348476.0,427008.0,423769.98314719624,423538.807603135,428736.0
14305885,648432.0,401186.33897808794,348476.0,626688.0,624062.0032094368,625452.6514688325,605248.0
14596883,621320.0,401186.33897808794,348476.0,482304.0,485047.94274605624,484771.0719974445,437504.0
11837015,58875.0,401186.33897808794,348476.0,238592.0,237892.4258762545,236395.9669471434,260888.0
13851169,660000.0,401186.33897808794,348476.0,458752.0,457524.4341714678,458292.38795153156,436576.0
12006880,73552.0,401186.33897808794,348476.0,271360.0,262723.5374911604,263359.8633971371,365488.0
17230585,490000.0,401186.33897808794,348476.0,481280.0,480300.94822379923,479978.3571490571,481472.0
12674018,674619.0,401186.33897808794,348476.0,387072.0,383161.7284429349,382881.1559272535,353648.0
13084528,384325.0,401186.33897808794,348476.0,249856.0,248364.75076256998,249148.48030286966,270288.0
10782761,279219.0,401186.33897808794,348476.0,315392.0,314058.7070687863,313756.45455677964,326976.0
14666213,1042000.0,401186.33897808794,348476.0,505856.0,502831.1308822094,502495.2164415285,471648.0
13011425,41366.0,401186.33897808794,348476.0,219136.0,219826.11025170996,218623.0617882494,243440.0
12279117,259000.0,401186.33897808794,348476.0,490496.0,491468.09871140344,490692.5961281298,603584.0
14455092,687234.0,401186.33897808794,348476.0,665600.0,670675.1367564069,669569.2767740279,785280.0
11123423,512426.0,401186.33897808794,348476.0,542720.0,540274.5392047043,540430.9690219853,536640.0
17245965,440098.0,401186.33897808794,348476.0,295936.0,298325.49344518257,298503.4891191933,299936.0
12967585,700000.0,401186.33897808794,348476.0,457728.0,460420.10303710453,459761.0021563058,418040.0
14156802,841000.0,401186.33897808794,348476.0,587776.0,589127.3745723192,588339.606635061,663616.0
14042784,623661.0,401186.33897808794,348476.0,394240.0,388209.8136639782,390877.78055577044,376000.0
11751483,89006.0,401186.33897808794,348476.0,454656.0,460625.9277498659,460812.145139847,509712.0
17276833,907212.0,401186.33897808794,348476.0,726016.0,722948.3659293512,721494.4887907759,808832.0
11401233,177668.0,401186.33897808794,348476.0,301056.0,300126.99150025635,300504.7581687176,293664.0
11872529,435000.0,401186.33897808794,348476.0,370688.0,371089.6822857112,371251.21627799486,397184.0
11700844,856000.0,401186.33897808794,348476.0,576512.0,579356.2673827227,578675.2162876417,595328.0
12149497,1071514.0,401186.33897808794,348476.0,594944.0,597401.2955220409,597692.5964584353,640384.0
11307147,270979.0,401186.33897808794,348476.0,516096.0,522419.42814610206,521281.775303275,353152.0
11304767,162797.0,401186.33897808794,348476.0,191488.0,187075.40532337106,187964.56325589627,127136.0
11073082,116062.0,401186.33897808794,348476.0,490496.0,489014.50698811805,488577.23363711126,501888.0
11325658,691247.0,401186.33897808794,348476.0,815104.0,823321.4033670743,819604.1757678601,619136.0
14214769,667000.0,401186.33897808794,348476.0,422912.0,423546.94082048914,424572.23445425706,477248.0
14609565,346000.0,401186.33897808794,348476.0,337920.0,341802.113100772,342084.9691989212,310304.0
10774370,364898.0,401186.33897808794,348476.0,420864.0,419000.0108384926,418568.75982812786,439552.0
12067773,512588.0,401186.33897808794,348476.0,352256.0,348046.3181493423,348485.8334429199,373472.0
12729431,271000.0,401186.33897808794,348476.0,371712.0,370728.53424556355,371021.9547159884,374336.0
10930047,918814.0,401186.33897808794,348476.0,443392.0,446388.2998172215,446434.8266910865,480800.0
14676370,271328.0,401186.33897808794,348476.0,420864.0,422388.8773267673,422569.9131842391,372128.0
11592562,619889.0,401186.33897808794,348476.0,380928.0,381636.3867352087,381820.9490908534,379360.0
14096049,131171.0,401186.33897808794,348476.0,459776.0,456099.1622080876,457787.4690802589,455776.0
11467747,362436.0,401186.33897808794,348476.0,294912.0,295476.16662273905,296364.8819676223,282040.0
12014050,238361.0,401186.33897808794,348476.0,351232.0,353314.69869113807,354857.2325951122,380248.0
12914824,210866.0,401186.33897808794,348476.0,188416.0,182299.10829425172,180345.36324053985,201744.0
12539742,254000.0,401186.33897808794,348476.0,268288.0,265633.3840432924,265832.4477878369,245616.0
17202247,425252.0,401186.33897808794,348476.0,420864.0,419647.5178310378,419103.95454373653,409152.0
13078472,681380.0,401186.33897808794,348476.0,325632.0,321317.1445249934,325311.0747281273,312320.0
17076947,541000.0,401186.33897808794,348476.0,384000.0,381449.7427891041,381586.42093415576,359168.0
10982065,112111.0,401186.33897808794,348476.0,271360.0,271875.60173206765,273544.1119909921,277280.0
11102745,184616.0,401186.33897808794,348476.0,209920.0,204885.22826349345,205170.5280210533,244032.0
13930956,279256.0,401186.33897808794,348476.0,462848.0,467261.2717771033,468042.1510111584,411424.0
13098280,192012.0,401186.33897808794,348476.0,234496.0,233354.5250783068,233001.92105103162,233424.0
14049423,777256.0,401186.33897808794,348476.0,825344.0,830757.4137270601,829825.9627542289,1011968.0
14237596,445279.0,401186.33897808794,348476.0,289792.0,284755.81227540446,284552.6554598309,275168.0
17164474,109218.0,401186.33897808794,348476.0,313344.0,310475.16906838666,310638.54667521355,232720.0
12377716,310666.0,401186.33897808794,348476.0,267264.0,266211.4483842712,265019.8296772543,304608.0
14168996,503993.0,401186.33897808794,348476.0,501760.0,499825.9223381727,499606.944789881,450720.0
12757995,47166.0,401186.33897808794,348476.0,317440.0,318635.2502993836,318937.9995167864,302184.0
13955706,420000.0,401186.33897808794,348476.0,408576.0,415510.0488192296,415657.04093095544,468320.0
11875503,217511.0,401186.33897808794,348476.0,197632.0,195521.00927214947,194226.96618318977,271776.0
14476660,344837.0,401186.33897808794,348476.0,382976.0,386910.70930649084,387247.0965855225,330944.0
11946493,167470.0,401186.33897808794,348476.0,486400.0,487200.9029454824,486775.5580373055,483696.0
14732864,432899.0,401186.33897808794,348476.0,475136.0,479457.8203610008,479193.0445582416,579968.0
13069970,986817.0,401186.33897808794,348476.0,517120.0,517664.2648308551,520211.3972952992,538432.0
13005618,618000.0,401186.33897808794,348476.0,394240.0,394701.8764407032,395988.3009706532,402984.0
11451314,526000.0,401186.33897808794,348476.0,331776.0,327434.951517647,326784.77220902324,305872.0
14436618,720785.0,401186.33897808794,348476.0,745472.0,749483.8783495625,750980.0494789479,879808.0
13908867,274451.0,401186.33897808794,348476.0,310272.0,311878.4092607026,311735.66691589163,293360.0
11129427,231984.0,401186.33897808794,348476.0,232448.0,232542.18461225106,232532.49777490797,239328.0
11177312,522943.0,401186.33897808794,348476.0,562176.0,559451.5027350108,559438.4190894166,547200.0
12191479,186210.0,401186.33897808794,348476.0,286720.0,282013.54904076294,281378.12663511105,284424.0
10848648,163422.0,401186.33897808794,348476.0,364544.0,367927.9898177324,368380.2615412773,398560.0
12960553,190984.0,401186.33897808794,348476.0,230400.0,235489.71947639418,236226.99685221835,257120.0
14608620,559845.0,401186.33897808794,348476.0,521216.0,518600.3018723404,518138.8627664961,660288.0
10910438,408346.0,401186.33897808794,348476.0,374784.0,381799.90103943564,382741.45751452865,409776.0
11188832,355000.0,401186.33897808794,348476.0,497664.0,500768.01967193035,503626.28147881606,411200.0
11163639,206070.0,401186.33897808794,348476.0,218112.0,214859.22379816946,215641.8191711828,241824.0
10910451,227942.0,401186.33897808794,348476.0,425984.0,433439.3646067213,433285.4687136457,444032.0
13078637,650000.0,401186.33897808794,348476.0,355328.0,351630.5189536037,352595.27850305743,326384.0
10965311,209064.0,401186.33897808794,348476.0,343040.0,347947.85321827163,347995.44177441235,346944.0
11119353,499747.0,401186.33897808794,348476.0,414720.0,417164.286874938,417778.82206501724,406336.0
12559103,501000.0,401186.33897808794,348476.0,348160.0,348009.3321882504,347835.242495399,421344.0
14397347,673097.0,401186.33897808794,348476.0,545792.0,545330.0662565507,545920.9942667866,469376.0
14752384,192199.0,401186.33897808794,348476.0,316416.0,323369.77938042226,323721.4345480156,319136.0
11486189,1030301.0,401186.33897808794,348476.0,604160.0,603327.0363112115,603112.9407718794,730624.0
17251021,445216.0,401186.33897808794,348476.0,327680.0,322641.8385112518,323333.77444126655,324064.0
11444664,626497.0,401186.33897808794,348476.0,510976.0,514066.3850520203,514224.184384154,541184.0
11081448,522445.0,401186.33897808794,348476.0,369664.0,369993.6164176964,370448.74929097376,385824.0
12499426,433000.0,401186.33897808794,348476.0,289792.0,286835.24506224814,284064.9539891682,269120.0
13947281,206429.0,401186.33897808794,348476.0,388096.0,391222.6010550413,391265.04792775854,373056.0
12042882,218621.0,401186.33897808794,348476.0,163840.0,164289.10573447903,165702.82260008407,192288.0
10720486,47163.0,401186.33897808794,348476.0,252928.0,248701.7116894146,248841.9275264326,294800.0
17240938,702660.0,401186.33897808794,348476.0,955392.0,957704.368001315,954255.7384322057,945472.0
14651692,390335.0,401186.33897808794,348476.0,377856.0,381181.64273098484,381371.27494339773,341664.0
11439333,211287.0,401186.33897808794,348476.0,406528.0,412889.67993613647,412601.5965349806,411584.0
12361529,34948.0,401186.33897808794,348476.0,245760.0,240062.08062845672,238153.87114554463,241000.0
12652395,631675.0,401186.33897808794,348476.0,425984.0,422292.3766522057,424560.04829942866,440560.0
11900010,280431.0,401186.33897808794,348476.0,246784.0,251010.06919983996,252974.55623586927,361664.0
